STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/15/2005,36,48,24
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/16/2005,39,49,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/17/2005,39,46,32
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/18/2005,44,59,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/19/2005,45,57,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/20/2005,46,53,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/21/2005,43,51,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/22/2005,43,57,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/23/2005,42,45,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/24/2005,42,47,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/25/2005,44,47,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/26/2005,43,46,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/27/2005,45,47,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/28/2005,49,56,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/29/2005,56,64,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/30/2005,50,61,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",3/31/2005,47,54,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/1/2005,55,64,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/2/2005,51,60,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/3/2005,45,49,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/4/2005,52,64,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/5/2005,53,72,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/6/2005,64,84,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/7/2005,68,76,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/8/2005,55,65,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/9/2005,53,63,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/10/2005,55,74,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/11/2005,56,67,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/12/2005,47,53,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/13/2005,52,61,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/14/2005,50,65,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/15/2005,50,57,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/16/2005,49,60,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/17/2005,53,74,32
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/18/2005,61,77,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/19/2005,68,86,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/20/2005,72,86,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/21/2005,63,75,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/22/2005,51,52,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/23/2005,59,71,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/24/2005,45,49,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/25/2005,52,63,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/26/2005,55,71,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/27/2005,62,71,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/28/2005,56,67,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/29/2005,52,59,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",4/30/2005,61,67,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/1/2005,54,64,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/2/2005,52,64,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/3/2005,47,60,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/4/2005,52,61,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/5/2005,50,64,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/6/2005,52,55,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/7/2005,57,71,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/8/2005,63,76,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/9/2005,62,78,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/10/2005,62,74,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/11/2005,70,86,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/12/2005,66,74,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/13/2005,56,61,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/14/2005,65,82,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/15/2005,68,74,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/16/2005,62,70,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/17/2005,58,69,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/18/2005,60,73,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/19/2005,59,69,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/20/2005,51,55,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/21/2005,58,74,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/22/2005,64,74,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/23/2005,60,65,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/24/2005,55,57,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/25/2005,54,58,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/26/2005,62,75,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/27/2005,65,80,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/28/2005,64,79,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/29/2005,65,77,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/30/2005,63,78,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/31/2005,66,79,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/1/2005,65,79,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/2/2005,62,66,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/3/2005,62,64,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/4/2005,69,77,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/5/2005,74,88,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/6/2005,78,90,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/7/2005,76,88,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/8/2005,80,92,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/9/2005,80,88,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/10/2005,79,86,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/11/2005,79,87,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/12/2005,77,86,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/13/2005,81,89,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/14/2005,82,91,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/15/2005,80,87,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/16/2005,73,83,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/17/2005,67,77,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/18/2005,67,81,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/19/2005,66,73,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/20/2005,62,72,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/21/2005,68,83,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/22/2005,75,86,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/23/2005,73,84,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/24/2005,73,87,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/25/2005,78,91,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/26/2005,78,90,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/27/2005,77,82,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/28/2005,79,90,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/29/2005,76,83,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/30/2005,78,88,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/1/2005,81,90,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/2/2005,80,87,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/3/2005,74,84,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/4/2005,74,85,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/5/2005,78,85,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/6/2005,78,86,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/7/2005,75,81,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/8/2005,72,80,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/9/2005,74,86,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/10/2005,76,89,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/11/2005,77,90,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/12/2005,80,92,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/13/2005,81,87,75
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/14/2005,79,85,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/15/2005,80,86,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/16/2005,78,83,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/17/2005,82,90,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/18/2005,83,90,75
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/19/2005,82,90,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/20/2005,82,90,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/21/2005,80,92,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/22/2005,82,92,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/23/2005,76,87,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/24/2005,73,86,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/25/2005,80,91,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/26/2005,84,94,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/27/2005,85,96,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/28/2005,74,81,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/29/2005,73,76,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/30/2005,76,82,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/31/2005,74,81,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/1/2005,77,86,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/2/2005,80.5,92,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/3/2005,82,92,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/4/2005,84,95,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/5/2005,84.5,95,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/6/2005,78.5,86,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/7/2005,77.5,84,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/8/2005,79,87,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/9/2005,72,75,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/10/2005,78,86,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/11/2005,80,91,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/12/2005,83.5,93,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/13/2005,85.5,94,77
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/14/2005,84.5,94,75
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/15/2005,81,88,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/16/2005,73,77,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/17/2005,76,86,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/18/2005,75.5,86,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/19/2005,72.5,76,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/20/2005,80,88,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/21/2005,81,92,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/22/2005,76,87,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/23/2005,72.5,84,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/24/2005,72,83,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/25/2005,69.5,83,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/26/2005,70,80,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/27/2005,69.5,73,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/28/2005,78.5,86,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/29/2005,76.5,86,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/30/2005,78.5,84,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/31/2005,77.5,86,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/1/2005,75,85,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/2/2005,76.5,88,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/3/2005,70,82,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/4/2005,72,84,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/5/2005,72,83,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/6/2005,69,81,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/7/2005,67.5,81,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/8/2005,69,86,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/9/2005,71.5,85,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/10/2005,72.5,83,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/11/2005,69,82,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/12/2005,72.5,88,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/13/2005,74,90,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/14/2005,76.5,84,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/15/2005,80.5,88,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/16/2005,80,87,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/17/2005,79,89,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/18/2005,73.5,84,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/19/2005,74,88,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/20/2005,79,89,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/21/2005,72.5,85,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/22/2005,70,87,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/23/2005,81,93,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/24/2005,70,73,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/25/2005,71.5,77,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/26/2005,74,82,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/27/2005,64.5,78,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/28/2005,63,79,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/29/2005,65,75,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/30/2005,55,69,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/1/2005,59,76,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/2/2005,63.5,79,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/3/2005,64,78,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/4/2005,67.5,74,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/5/2005,69,78,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/6/2005,69,78,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/7/2005,72,75,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/8/2005,64,74,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/9/2005,57.5,61,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/10/2005,61.5,65,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/11/2005,63,65,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/12/2005,58.5,63,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/13/2005,58,62,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/14/2005,66,72,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/15/2005,66,77,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/16/2005,57.5,67,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/17/2005,57,67,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/18/2005,64,77,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/19/2005,60.5,75,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/20/2005,57,61,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/21/2005,52,55,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/22/2005,52.5,56,49
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/23/2005,53,62,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/24/2005,51,58,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/25/2005,44,47,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/26/2005,48,56,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/27/2005,46.5,56,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/28/2005,43.5,54,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/29/2005,42,52,32
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/30/2005,50,65,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/31/2005,53.5,74,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/1/2005,53.5,70,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/2/2005,50,61,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/3/2005,50.5,67,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/4/2005,55,69,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/5/2005,59.5,75,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/6/2005,62,77,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/7/2005,53,63,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/8/2005,54,69,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/9/2005,61.5,70,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/10/2005,55,70,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/11/2005,43,53,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/12/2005,45.5,61,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/13/2005,50.5,68,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/14/2005,60,67,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/15/2005,60.5,69,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/16/2005,60,76,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/17/2005,36,44,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/18/2005,33.5,41,26
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/19/2005,36,50,22
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/20/2005,44,60,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/21/2005,44,50,38
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/22/2005,43,50,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/23/2005,34,39,29
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/24/2005,35.5,50,21
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/25/2005,27,34,20
